"location","county","date","visitor","algaeobserved","algalid","cyanobacteriadominant","toxinpresent","mcvalue","mcqualifier","cylvalue","cylqualifier","anavalue","anaqualifier","saxvalue","saxqualifier","nodvalue","nodqualifier","othertoxins","comments","datetime","latitude","longitude","sampledepth","picurl"
"Lake Estelle - NE lobe","Orange",2022-01-12,"CEROC","Yes","Co-dominant taxa were: Microcystis aeruginosa and Woronichinia naegeliana","Yes","Yes",7.2,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Bloom observed on shoreline, lake looks clear",2022-01-12 19:05:00,28.5771377,-81.3623294,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/4994/attachments/1393?token=wXbLQUTMwAdjELwbUGJI6j0tpin4Drz5jglHdoNI0TMS_vb3rYoIIUoh6QLvB1LCcLEMIeVbxVN_5S107SPMGoBg7oXHvqrECkoFJMFKbmEKuS9z1kicQeoqovH3OBMsTZjzk8GV-eq0RtmF03iEtMOYITIpz_EvdZZXi8vx28y-Vi29Wa51yx1ne_1q6W1T"
"Lake George - Center (LEO)","Volusia",2022-01-12,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2022-01-12 13:53:00,29.3083055555556,-81.6063888888889,0.3,
"Punchbowl Lake - 140 Pearsall Cir","Putnam",2022-01-06,"DEP_NE_ROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2022-01-06 20:50:00,29.7171282,-82.0488679,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3367/attachments/2964?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Punchbowl Lake - 140 Pearsall Cir","Putnam",2022-01-06,"NEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2022-01-06 20:50:00,29.7171282,-82.0488679,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/4988/attachments/1387?token=wXbLQUTMwAdjELwbUGJI6j0tpin4Drz5jglHdoNI0TMS_vb3rYoIIUoh6QLvB1LCcLEMIeVbxVN_5S107SPMGoBg7oXHvqrECkoFJMFKbmEKuS9z1kicQeoqovH3OBMsTZjzk8GV-eq0RtmF03iEtMOYITIpz_EvdZZXi8vx28y-Vi29Wa51yx1ne_1q6W1T"
"Lake Monroe - near center","Volusia",2022-01-06,"DEP_CEN_ROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2022-01-06 18:50:00,28.835292,-81.27104,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3366/attachments/2962?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Monroe - near center","Volusia",2022-01-06,"CEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2022-01-06 18:50:00,28.835292,-81.27104,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/4987/attachments/1385?token=wXbLQUTMwAdjELwbUGJI6j0tpin4Drz5jglHdoNI0TMS_vb3rYoIIUoh6QLvB1LCcLEMIeVbxVN_5S107SPMGoBg7oXHvqrECkoFJMFKbmEKuS9z1kicQeoqovH3OBMsTZjzk8GV-eq0RtmF03iEtMOYITIpz_EvdZZXi8vx28y-Vi29Wa51yx1ne_1q6W1T"
"Lake Rowena - Near Leu Gardens","Orange",2022-01-06,"DEP_CEN_ROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2022-01-06 16:24:00,28.56944,-81.358611,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3365/attachments/2960?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Rowena - Near Leu Gardens","Orange",2022-01-06,"CEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2022-01-06 16:24:00,28.56944,-81.358611,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/4986/attachments/1383?token=wXbLQUTMwAdjELwbUGJI6j0tpin4Drz5jglHdoNI0TMS_vb3rYoIIUoh6QLvB1LCcLEMIeVbxVN_5S107SPMGoBg7oXHvqrECkoFJMFKbmEKuS9z1kicQeoqovH3OBMsTZjzk8GV-eq0RtmF03iEtMOYITIpz_EvdZZXi8vx28y-Vi29Wa51yx1ne_1q6W1T"
"Lake Chelton - between Forrest Rd and Glencoe Rd","Orange",2021-12-28,"DEP_CEN_ROC","Yes","Dominant taxon: Dolichospermum planctonicum","Yes","Yes",0.36,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Bloom around edge, rainbow cloudy sheen covering majority surface of lake",2021-12-28 20:39:00,28.5777936,-81.348973,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3351/attachments/2955?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Copeland - SE Corner","Orange",2021-12-28,"DEP_CEN_ROC","No","mixed algae; no dominant species in sample","No","Yes",0.35,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-28 19:30:00,28.526,-81.3738,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3350/attachments/2953?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Speer - SE boat ramp","Orange",2021-12-28,"DEP_CEN_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.45,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-28 18:35:00,28.4733,-81.5932,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3346/attachments/2950?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Crescent Lake - mouth of Dunns Creek (CRESLM)","Putnam",2021-12-28,"SJRWMD","No","mixed algae; no dominant species in sample","No","Yes",0.31,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; saxitoxins: not detected",,2021-12-28 18:33:00,29.5295555555556,-81.5537222222222,0.3,
"Lake Jesup - Center (OW-CTR)","Seminole",2021-12-28,"SJRWMD","Yes","Dominant taxon: Cylindrospermopsis raciborskii","Yes","Yes",0.77,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; saxitoxins: not detected",,2021-12-28 16:28:00,28.7268,-81.2111,0.3,
"St. Johns River - Beechers Point","Putnam",2021-12-28,"DEP_NE_ROC","No","mixed algae; no dominant species in sample","No","Yes",0.31,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-28 15:35:00,29.466315,-81.6852968,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3344/attachments/2945?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Monroe - Center (LMAC)","Volusia",2021-12-28,"SJRWMD","No","Dominant taxon: Microcystis sp.","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; saxitoxins: not detected",,2021-12-28 15:10:00,28.83496,-81.27091,0.3,
"Lake Washington - Center (LWC)","Brevard",2021-12-28,"SJRWMD","No","mixed algae; no dominant species in sample","No","Yes",0.45,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; saxitoxins: not detected",,2021-12-28 13:37:00,28.1448649705403,-80.7461187629142,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3349/attachments/2952?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Estelle - NE lobe ","Orange",2021-12-27,"DEP_CEN_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",1.5,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-27 16:00:00,28.5771377,-81.3623294,0.2,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3338/attachments/2939?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Blue Cypress Lake - Center (BCL)","IndianRiver",2021-12-27,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; saxitoxins: not detected",,2021-12-27 14:39:00,27.7300787445613,-80.7556369926573,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3339/attachments/2942?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Stick Marsh (STKM)","IndianRiver",2021-12-27,"SJRWMD","No","mixed algae; no dominant species in sample","No","Yes",0.37,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; saxitoxins: not detected","HAB Routine Sample",2021-12-27 14:27:00,27.8105349,-80.7249447,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3337/attachments/2937?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Druid - Lake Druid Park shore","Orange",2021-12-20,"DEP_CEN_ROC","Yes","Dominant taxon: Woronichinia naegeliana","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-20 16:36:00,28.559132,-81.350085,0.3,
"Lake Rowena - Near Leu Gardens","Orange",2021-12-20,"DEP_CEN_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-20 15:54:00,28.569444,-81.358611,0.301,
"Lake Copeland - SE Corner","Orange",2021-12-15,"DEP_CEN_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Slight bloom visible in water column. Water looks like a treatment was applied. ",2021-12-15 18:05:00,28.526,-81.3738,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3326/attachments/2925?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Indian River - Port St. John Boat Ramp","Brevard",2021-12-15,"DEP_CEN_ROC","No","Co-dominant taxa were: Heterocapsa niei and Cerataulina pelagica","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Algae identified by FWRI; toxin analysis performed by DEP.",2021-12-15 18:03:00,28.4749162,-80.7664827,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3328/attachments/2928?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Banana River - near Mather’s Bridge ","Brevard",2021-12-15,"DEP_CEN_ROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Algae identified by FWRI; toxin analysis performed by DEP.",2021-12-15 16:18:00,28.1495567,-80.6052947,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3327/attachments/2926?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Speer - SE boat ramp","Orange",2021-12-15,"DEP_CEN_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.52,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-15 16:05:00,28.4733,-81.5932,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3325/attachments/2923?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"SJR - Shands Bridge (20030157)","StJohns",2021-12-14,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-12-14 17:22:00,29.98163056,-81.62213889,0.3,
"Doctors Lake - Center (DTL)","Clay",2021-12-14,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-12-14 16:27:00,30.13805556,-81.72722222,0.3,
"SJR - Mandarin Point (MP72)","Duval",2021-12-14,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-12-14 15:10:00,30.15666667,-81.68388889,0.3,
"Lake George - Center (LEO)","Volusia",2021-12-09,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-12-09 13:40:00,29.3083055555556,-81.6063888888889,0.3,
"Lake Weir - Northwest","Marion",2021-12-06,"SJRWMD","Yes","Dominant taxon: Botryococcus braunii","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-12-06 17:24:00,29.01728,-81.96344,0.3,
"St. Johns River - near San Mateo","Putnam",2021-12-02,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-12-02 18:55:00,29.595935,-81.608132,0.3,
"Sawgrass Lake - from CWC dock","Lake",2021-12-02,"DEP_CEN_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.51,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Clear surface with suspended algae in water column",2021-12-02 16:30:00,28.4336228,-81.6891351,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3295/attachments/2899?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Lake Speer - SE boat ramp","Orange",2021-12-01,"DEP_CEN_ROC","Yes","Co-dominant taxa were: Microcystis aeruginosa and Woronichinia sp.","Yes","Yes",7.7,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Glob and surface scum accumulation",2021-12-01 19:35:00,28.4733,-81.5932,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3292/attachments/2896?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"St. Johns River - Mouth of Goodby`s Creek","Duval",2021-11-30,"DEP_NE_ROC","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-11-30 17:35:00,30.2166791,-81.6236127,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3287/attachments/2887?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Crescent Lake - Sunrise Park Boat Ramp","Putnam",2021-11-30,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.12,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-11-30 17:13:00,29.4282,-81.5063,0.3,
"Christopher Creek - below San Jose Blvd","Duval",2021-11-30,"DEP_NE_ROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-11-30 17:05:00,30.2526236,-81.642192,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3286/attachments/2884?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Crescent Lake - South Shore near Hopkins Point","Putnam",2021-11-30,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.5,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected; Saxitoxins: not detected",,2021-11-30 16:47:00,29.381665,-81.472682,0.3,
"St. Johns River - end of Blake Ave","Duval",2021-11-30,"DEP_NE_ROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected",,2021-11-30 16:10:00,30.1744204,-81.6969296,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3285/attachments/2881?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
"Crescent lake - at Eagle Trail","Putnam",2021-11-30,"DEP_NE_ROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.27,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin: not detected","Diffuse bloom",2021-11-30 15:55:00,29.3847832,-81.4725452,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/arcgis/rest/services/service_5c5ebb2c750c442da2b09ddcc97bb150/FeatureServer/0/3284/attachments/2880?token=5-9B4_qFJxwE43FpRKmTcizn9xE4gyQzR7iJriH_WSdv7PgrexGGAhHhsGpscZa8SH_qjt0z84tspBh9UZdaQiiM655xl5nYilYijuNFLU5ctgA5UqoDG-yQnKzdu40YNWB8oief-0n4SY_CsI5ZrvtQHd97t_Zf1Jytpde8Gcx1_zdC8Fhz3OKM_JWL5zg6"
